2021-05-20 07:01:55,558 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:01:55,568 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:01:55,570 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:01:55,570 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:01:55,572 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:01:57,872 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:01:57,872 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:01:57,877 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:01:59,856 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:01:59,856 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:01:59,860 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:06:24,850 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:06:24,851 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:06:24,855 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:06:24,976 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:06:24,976 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:10:01,261 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:10:01,270 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:10:01,270 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:10:05,060 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:10:05,085 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:10:05,085 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:10:06,767 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:10:06,768 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:10:06,768 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:10:07,825 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 07:10:07,896 INFO    MainThread:172810 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 07:10:07,897 INFO    MainThread:172810 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 07:10:08,112 INFO    MainThread:172810 [wandb_init.py:_resume_backend():258] resuming backend
