2021-05-20 04:31:11,216 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:31:14,731 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:31:14,733 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:31:14,733 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:31:17,272 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:31:19,430 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:31:19,430 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:31:19,433 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:31:21,307 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:31:21,307 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:32:24,424 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:32:24,530 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:32:24,530 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:33:39,383 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:33:39,405 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:33:39,405 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:33:43,179 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:33:43,210 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:33:43,210 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
